,text,sentiment
2288, Ke bolchhe tumi parbe na? ,0.0
2289, dr ra amn vab dakhae je onirai shudhu english lekhte pare ,2.0
2290, Doctor er soti banan korte pare na tay osod er nam lake protom r sesh okkor diye goso moso kore. ,2.0
2291, je doctor pescription lakse se doctor ke jodi bola hoy ata ki lekso tumi bolo se nijeo porte parbe na ami chelenge korlam ,2.0
2292, ekhon kar pas kora doctor ra bal falaina poralikha kore ase bosche ,2.0
2293, shundor kore lakle ki osubida. ,2.0
2294, tahole mosarof er jayga hoye gelo. ,0.0
2295, chapabaji r vlo lage na uncle ,2.0
2296, Weight koto kg kon desher? ,0.0
2297, Like na diye r partesina. ..right kotha blcen but family ke bujhano jayna ,1.0
2298, Rone bone jole gongole rahdah krisnar ki kelare Vai r sei kelay malayon der poyda hoy ,2.0
2299, Jara majhe majhe drinks kore tader jno rglr drinks korte pare sei bebostha ,2.0
2300, Pagole ke bole sagole ke na khai ,2.0
2301, Ekhane Aswin k bola hoeache ,0.0
2302, Pode na thekei Jodi Hajar hajar koti taka Churi kora jai tahole seitaito better  ,2.0
2303, Prothom chakori nebar somoy ki veryfy kore nu??? ,0.0
2304, Charge ektu beshi hoye gelo... ,0.0
2305, Joe to desei thake na ,0.0
2306, Porno magir sathe are kora you hoynai ,2.0
2307, danda akto beshi kor chilo to tai... ,2.0
2308, 1971 a Bangladesh k paki der hat thk new county korte kara help korechilo ? Ar aj ei post a sobai like and love ar reaction diche.. prob nei tate Indiar. India sb prob destroy korte capable. Jay hind. ,2.0
2309, Hate to bangla pare na. ,2.0
2310, Oshot choritrer manush obhinoy bhalo korte pare  .  ,2.0
2311, Javed tor mayer biye janis na ,2.0
2312, Amar mone hoi tumi pagul ,2.0
2313, Tother moto ey bhabe aarkon dol bar bar gono tontro hotta kore kai  .  ,2.0
2314, Tother moto eyto boro shontrashi dol aar akta o nai  .  ,2.0
2315, Ei jonnoi borkha porte bola hoi. ,0.0
2316, Oi meye ta jaros sontan cilo. ,2.0
2317, Dhur khaya daye kaj nai amader tai nah???? ,2.0
2318, tai to buk kara kara vloy lage ,2.0
2319, sagol dia hal chas hobe na .mojiber kono polapain thakle hoito . ,2.0
2320, no. Asraf vai ke e chaie ,0.0
2321, atto rate kar hate bechrse ,0.0
2322, Ami kono number a phone dile gan sunte pai ata bondho korbo ki vabe bolben plz? ,0.0
2323, 300 gp minutes & 1 GB fb pack ami 101.93 takay nisilm bt amr minute er drkr nai. emon ki kono offer ase jate sudhu GB nwa jbe ektu kom mulle?? ,0.0
2324,amar sim kon NID te nibondon kora hoise ata ami kivabe janbo...bolben plz.... ,0.0
2325, gp sim a bondhu package super fnf korar niom ta ki..? ,0.0
2326, gp te ki taka loan korle loan taka diye ki super fnf numbare kotha bolle taka besi kate kno ,0.0
2327, ??? ???? ??? ?? ??????? ??????? ????? ?? ? ???? ??????? Business Solutions... Change korte gele eita ase... Apnar bortoman package ti onno kono package e poriborton kora jabe na .  dhonnobad. ... ,0.0
2328, Ata ki sorkar kanay jay na,2.0
2329, Tr baba k ota Jan age ,0.0
2330, Koba chache... Jatier dada to bola nai ... ,2.0
2331,Dukkhito .  amader ei dhoroner kono package nei bortomane. Amader package gulo somporke jante amader website visit korun.,0.0
2332, jani ar kuno uttor pamuna ,2.0
2333, Je girl love korte jane o amnitei love korbe tar jonno kono reason amr blv lage na.Headline porei comment korlam. ,0.0
2334, 1st time a ato kicu vaba thik na. ,0.0
2335, ami ay apps ta download korse bat ata to poropure kaj sumpruno korte partase na amay aktu bolben ki valo a apps ta open kora jabe please ,0.0
2336, gpay te recrg krle ki kono charge katbe ,0.0
2337, @Ripon .  apnar query ti specify korar jonno request korchi. ,0.0
2338, Baki taka ki main account e thakbe? ,0.0
2339, TONIC ei service ti somporke jante chi. ,0.0
2340, 29 Taka recharge e call rate koto? somoy koyta theke koyta? ,0.0
2341, gp te ki kono free mb offer ase??? thakle bolun plz ,0.0
2342, amar sim a 12 taka dei beshi emargenci taka dei na kan ,0.0
2343, opera theke ki valo 50 poisai 1 ghonta net chakabo ,0.0
2344, acca amr mbl a emargenceny balance 10 taka ase ami ro barate caile ki korbo ,0.0
2345, Vai amar sim ta puc block hoye gece akhon ke korbo pls help me ,0.0
2346, news ta amr keno jeno biswas hoy na ata hote pare na ,2.0
2347, Proud to b a Chittagonian##,0.0
2348,Amader e care e account khulte ei link ti httpswebserv.grameenphone.comecarefacesGpUserRegistration.jsp visit korar onurodh korchi. ,0.0
2349, je ai kotha bolse..take lathe diye bangladesh thake ber kora uchit..donald trump ki or bap? ,2.0
2350, Baler pagol Trump Bangladesh a ashar por akta pagla dance dibe r amra hat tali diya sala re USA send kore debo. MajhKhan theke ae shala deshdrohi gulore bar b q kora hobe ,2.0
2351, Beshi shukhe thakle ja hoi oder meyanmar pathate hobe  . tanahole bangladesh theke ghar dhakka deye africar kono deshe pathate hobe. ,2.0
2352, ay faltugula hosse e desher boro shottru.era amader a desher vabmurti nosto korte chasse.ader k bangladeshr nagirikotto batil kora hok. ,2.0
2353, mayanmar er kotha koy na k haramjadira.....??? ,2.0
2354, These bastards wants to make it a Iraq ,2.0
2355, R koto natuk je hobe. ,2.0
2356, Oi kukurer baccha gu agun diye poria marar dorkar keno na or baper kace bolar aprad ,2.0
2357,Kindly apnar SIM ti niye amader customer care visit korun. ,0.0
2358, Juta mar magir mar mar tutu mar tui i tor sode ki kore deksane ,2.0
2359, Samim usman er boi a ,0.0
2360, Ke chas na tora ki Muslim na... Coxbazar theke amra boddo der barma te pathate chi ,2.0
2361, valo kotha bolche shobai jodi bangladesh k Roll Model mone kore shamne egiye jai tahole eita amader jonno proud er bepar..... ,1.0
2362, sikkha na age sikkhok ar man unnoyn kora uchit. ,1.0
2363, Abarer bpl a ki rangpur ar hoye #watson asbe answer ta pele valo hoto ,0.0
2364, sothik na ....proti ta ghore purus nijjatito hoy onk onk ,2.0
2365, Awami sob ses kore dicche... somoy asbe akdin ,2.0
2366, Allah achen kimot ar agei toder bicar hobe dara tora muslimder pokkhe to kichu bolbi na abar jara bolbe tader keo mittha porotiponno korte cash taina. ,2.0
2367, sala tui ki sangbadik mone hoy na ,2.0
2368, Ai sala madarchod tora oy rokom choda dorkar ,2.0
2369, accha amr net problem dekha dai. R sim a kono problem thakle thik kore diben.,0.0
2370,R ami kono offer pabo na.?? ,0.0
2371, Kon pakage a thaklea kom rate a sb oparator a kotha bola jabea bolben plz.r oi pakage a jaoar niom ta o bolien . ,0.0
2372, Pa chata loker kotha ar thaka valo hoy na .  ,2.0
2373, Mashe mashe gas er bill nissen r gas dissen na tar to kono jobab nai ,2.0
2374, Ar ki vave thikano jay sei bebosta ,0.0
2375,Apni jodi 50MB peye thaken tahole 150 MB paben na .Offer ti 1 ber projojjo. ,0.0
2376, kotha noy bastobe dekte chai ,0.0
2377, Acca mb dam ato besi kno...mb dam ta akto komia rakha jai ns ,0.0
2378, hello .  gp te bondho sim offer ki ache . plz aktu jana ben ,0.0
2379, Hello sir...gp bondo sim ar kono offer acha??? ,0.0
2380, Ore team theke bair kore dik ..akhoni IPL ba kono bideshi khelai ore besi taka offer koruk dekhen sob thik hoie geche or... ,2.0
2381, World cup e change pai kina tara abar 1 no. ,2.0
2382, Ha ha era 1 a thake kemne? ,2.0
2383, vai amar cimti bondho cim ar awtabokto ki na ki vave janbo?plz ,0.0
2384, vhi gp te ki data transfer kora jay? ,0.0
2385, ami akta phone kinte chai .kono offer thakle janan plz ,0.0
2386, Shilpo sroskritir upor eto boro agath? ,2.0
2387, Kano kano kano ora o to Muslim ,2.0
2388, They support to be punished. ,2.0
2389, ei mashing er price koto kew bolte parben?? ,0.0
2390, 01778435099 ai number a ki kono offer ace? ,0.0
2391, Bonas mb pabo ki vabea ,0.0
2392, Amr sim e kono offer er sms ase na ,0.0
2393, gp bondho sim a ki kono offer aca ki??? ,0.0
2394, gp te minit kine kivabe ,0.0
2395, aadit das toke jodi hater paita jobo kortam ,2.0
2396, ta na hole tora but dakati ki babe korbi.?,2.0
2397,jono goner bote jara Up charman hote parena ta akhon montri. ,2.0
2398, 5 takay 500 amake dey ami koybar pabo ,0.0
2399, Apnader coustomer care a ki Sony Phoner upor kono offer ace? ,0.0
2400, tader k help kora ucit ,0.0
2401, Ar Bangladesh e Ki hocche? ,0.0
2402, Amader Sorkar sob pare kin2 mianmarer sathe e pare na ,2.0
2403,Apnar number ti ei offer er jonno eligible kina jante OctSpace017XXXXXX ,0.0
2404, Ami ekjon k jani.koti koti takar malik. ,0.0
2405, rohinga der dhukte den koydin por jokhon Chittagong Bangladesh er ar part thakbo na tokhon sei sob samoyik jonodorodi public gularee khuija bair korum ami. ,2.0
2406, 45898 tk hober korha 22 k gold....apnara besi bolsen kno ? ,2.0
2407, mritur somoy namaz o quran er dike juke porle balo hot. ,0.0
2408, Mayanmar sorkar k akta shikkha dite hobe? ,2.0
2409, r8 boss er jonnoi baraika apnare dekhte pare na ,0.0
2410, Amar mone hoy apnader shiddhanto vul.karon manush hoye manusher pashe daranotai manubikota.jodi amader khetre ata hoto tahole ki hoto?amader sobar oder pashe darano uchit. ,1.0
2411, Allah toder k khoma korbe na ak din sobar bithibi se re jete hobe ,2.0
2412, Mayarnar take kutta ra jeno achte na pare sheta deka sarkarer joruri ,2.0
2413, Asle problem khotai .. erokom bipod e porle as a munus hisabe tader help kora uchit ...just ektu chinta koren amader khetre jodi erokom hoto taile amra ki kortam .....  ,1.0
2414, Ekane jara majority tader dabi beshi ,0.0
2415, somoy tv tora to asolei dalal..ekta hati aste parle take tora jamai ador koro...r muslim asle tete toder khoti ki. ,2.0
2416, manrush manusher jonno kno tader dhukte dewa hobe na......kata tarer beda karo bafer dewa noy..... ,0.0
2417, jaygamoto to kono news dite paren na .  .  .  ai jaygay dalali korar ki dorkar cilo???? tara bipode porece bolei to astece ,2.0
2418, 71 a India jodi amader k asroy dite pare tahole amra keno aj ai asohai Muslim der k asroy dite parbo na? ,1.0
2419, Ami asha korbo je bangaldesh er manus tader sate valo acharon korbe........karon milion milion bangladeshi onno country te ase ,1.0
2420, Ai somoy tv information terrorism er ekta khub bhalo example. Dalal jake bole. ,2.0
2421, Amra toder news cudi sala ata bondo kore dibo amra amader mosolman vider asle toder ki ,2.0
2422, Somoy ke bolchi .  tumra r dhalali korio na Amra shob buji ok chutoluker baccha ra Tuder ki shommossha amar deshe ami jaiga dibo sala tuder kii? ,2.0
2423, Are Somoy khanker pola aichei jokhon jaye sune ay ora kano akhane palay aslo. Myanmar sontrasera oder sathe ke korche. ,2.0
2424, Dalal media. sob india r dalal. tara indian vashai kotha bole. Allah ek din bichar korbe ,2.0
2425, Tader jonno diner belai o khole dea hok Bangladesh er border ,0.0
2426, Mianmar theke je sokol muslim jatira asbe tara ai desher nagorik hoye thakbe ,0.0
2427, dukle toder mediar ki problem? ,2.0
2428, kuttara agula news korte parlo. koi ato kotin vabe j tader upor nirjaton. kore tar kono akta news to kore na tara. ara hocce kukur. ,2.0
2429, Ai report na korle ki hoto apnar????????????????? ,0.0
2430, Acha ami amr Gp puraton sim ti notun kore Re registation korle ki kono offer pabo??Mane Re registation er jnno Gp te kono offer ache ki??? ,0.0
2431, chi lojja kore na apnader ei shob ohsohai manus der niye news banate.,2.0
2432,kn amader sorkar ki pare na ohder jonno dokar rasta khole dite.,2.0
2433,taile to r ei babhe doka lage na.,0.0
2434,r koi ekta Burmar Muslim er jaiga hoi na. ,2.0
2435, Simanto khule na die Myanmar gvt er against e kisu kore odr save kora uchit ,2.0
2436, Lorai dekhte manusher ato vlo lage kn Ajob ,2.0
2437, amar to Mobi Cash ache sekhan thake jodi recalling kori tahole ki eai offer ta ki pabo......??? ,0.0
2438, bola ke 45 ran kora dol nake akhon 3 numbara ,2.0
2439, jader hate takar kotha sikkar alo tader hatha agola keno ....? ,2.0
2440, muslim desh goler manobota kothay gelo....??????sudia...kouet...katar....mesor ..Dubai...tara to kono soronarthi asroy delo na.......bedorme ra to kharap tahole tader deshe jay keno.....???dharmik ra ta bole na keno.....???????eto voy keno...????eman nosto hoya jabe...????? ,2.0
2441, Tamim ke jara gali dicche tara asole pagol ko likche bistarito na deke paglami kore abal ,2.0
2442, Mitha .  Shotton ja ee Hook Deshe ki aain kanoon nai proshashon nai tar jobab dihir jonne ki Adalot siloo na??? je shob log a kaj kore se police er uchit ta k dhore kathgorai dara korano ta na hole mone hobe Shorkar oo proshashon joritoo. ,2.0
2443, Aage bolto police er salary kom tai emon kore. But ekhon Govt. Oder salary double kore diche tahole keno emon kore..? Asole kharap kokhono valo hoyna ,2.0
2444, Kisu korar nai vai...oder hat onek boro ,2.0
2445, Bebosta khali nam ei ashole kuno bebostai nai ,2.0
2446, Bangla deser police bahene ke bad deka hok . Ei sob amader dorkar coke deke na ,2.0
2447, Ei jonno banglsdesh er police der minute e minute r choda dorkar ,2.0
2448, Ghush khor der r kam ase naki asob sara. ,2.0
2449, otirikto barabari kore.kisu kharap policer jonno valo policer bodnam hoy. ,0.0
2450, thanks somoy tv. ovijog ki batase asbe oi ocr kase.||?? ,1.0
2451, Ato gola lok takte sala ke mere palenI keno ,2.0
2452, Police to boro criminal eta r notun ki ,2.0
2453, ai khana to caharai dakha jay na mostafize vai ,2.0
2454, ei police der ki kora jay ????,2.0
2455,Sorkar eder kichu bolbena 100% ,2.0
2456, ar koto din las nibe ,2.0
2457, Muslim rohinga ra ki muslim dese thakte parbe Na ? AllAH ke ki bolbe muslim ra nerjateto muslim der amra sahajo kore ni jayga dai ni... hi AllAh amake sahajo korun jannat din.. Se se se lojja tora mailman Abar. Je jar moto samorto onuji bodar e tader help korun pls. ,2.0
2458, era nijeder deshe nijeder shorkarer borusdhe mair korte pare na palay palay ar koto??? ,2.0
2459, police nije tader sate jorito ,2.0
2460, yes atai mone mone onk din jabot chassilam... ,2.0
2461, Masrafi vaiya ar jonno akto kharap lagce.. ,1.0
2462, Qatare miyanmarer manus dekle amar gahe agun jole.pitaite mone hoy.akankar ain onek kora tai kisu korte parini ,2.0
2463, Ashole egulo keyamot er alamot . R Ei vabe e mone hoi Abar bissho juddho lege Jabe and shokol muslim japiye porbe jara muslim der upor ottacher korbe tader pichone ... yaa Allah apni amader rokkha korun ... Amin ... ,2.0
2464, rajdhanite na kore mayanmarer dike jao ,2.0
2465, apnadar website somoynews.tv a enter kora jai nai,0.0
2466,and apnadar fb page a message kora o kono replay paoa jai nai ,0.0
2467, airtel ki jonno gelo robi er shate,0.0
2468, Is that supposed to be a news?? ,0.0
2469, deshar police jodi vlo hoto desh ta aro vlo cholto ,2.0
2470, er por amra police k kivabe biswas korbo ,2.0
2471, Songbidan QuranGitaBibel noy j eta sara EC goton hobe na ,0.0
2472, New gp modem theke ki call kora jabe ? ,0.0
2473, ami jodi ekber silver star hoi tahole ta kotodin thakbe.r gp te ki ajibon 1paisa erokom kono offer ase. ,0.0
2474, apnader modem kina chilam..ta 2 mas por nosto hoy..ta apnader modem customer care a rakha asi... aj 5 mas hoye gache...kintu modem r ferot dayni...ki korbo...onek bar phone diyechi...bola dhaka theke pathay ni....a ki customer care na onno kichu? ,2.0
2475, mrittudondo dile beshi khushi hoitam ,2.0
2476, androaid phone ta ke computer a modem hisebe use kora zai.ato taka dia knar ki dorkar ,0.0
2477, hlw . gp te free welcome tune 1 month er jnno subscribe korbo kivabe ,0.0
2478, modem er color ki 1 tai? ,0.0
2479, Vai ami 4gb mb kini 609 taka diye kinto kno free pai na kno pls bolben ,0.0
2480, amar ekta valo basar phone ache seta hocche grameenphone ? ,2.0
2481, sir...lava phoner customar care dhakar vhitore kothai ase seta jodi aktu janaten ta hlor khub uopokar hoto plz sir. ,0.0
2482, Allah apni sobai k hefazat korun . Sobar urdhe amra manob jati eita bhebe sobar jonno sobai Allah er kache dowa korun Ameen ,0.0
2483, Salar media tora akhon dekhos na.toder hindu bapeder upore kichu hole di kukurer moto geu geu kore uthos ,2.0
2484, bahi oder k jaiga din desh er khoti ja hober ta to hoya e gaysay oder bina shartay jaiga din amra morbo na r allah amader sahajjo korbay ,0.0
2485, Khule dea hok oder jonno ,0.0
2486, ki korben bhai aste den. ,0.0
2487, Amr smart phone ta nosto howyer karone khub shigghoroi akta phone kinbo kinto akjon ke jiggasa kore jante parlam lavaires naki khub droto hit hoy a bisoye ki kiso bola jabe? ,0.0
2488, amader uchit tader pashe daranor..... ,0.0
2489, Ora jodi nirdus take tahole sahajo kora dorkar ontoto takar jaga diya ,1.0
2490, Rail hole ki hobe tikit to sohoje pabo na..... ,2.0
2491, kaj ses hobe koto dine ,0.0
2492, Mi5 22000 e pawa jai P ,0.0
2493, Gp theke gp minute gift kora jai amon kono offer ache ki ,0.0
2494, 500mb 5 tk r offer cholse na kno? ,0.0
2495, GR5 mini kenar por grameenphone er new sim na tulle ki kono offer pawa jabe ,0.0
2496, delivery Charge ki dewa lage ,0.0
2497, amk prayee 2828 erokom no theke call ase... jei time e amr kaj niye besto thaki.. r onk msg ase... eigula off korar way ki ? ,0.0
2498, Ami 9min kotha bolar pore poti min a 1mb kore free pai bt ei mb er kno meyad dekha jayna. Ei mb er meyad ko2 din? Kindly 1tu bolben ,0.0
2499,amra jokhon kono problem er jonno jai .  ki bole janen 121 a phn koren .  . ,2.0
2500,age problem solution kore dito .  .  kintu ekhon r dei na .  .  .  24 taka. recharge 75 minit .  balance cheack korbo kemne? 121 a phn kore jene nin...ei samanno tottho o dite pare na .  ar kharap behave kore... ,2.0
2501, New sim kine 34 taka rechage korte hoy naki ,0.0
2502, Apu valo movie te beshi dekte chain.................... ,0.0
2503, Vai amar toh villain ta re beshi valo lagse ,0.0
2504, Ame bappe baiya ar akhon porjonto jot move hoysa sob dakse. ,0.0
2505, api really love u.bd te tomar moto sundor heroin nai.tumi to queen.ami onek valobashi tomake.tumi ak matro amar valo lagar meye ,1.0
2506, but ekhane zara like comment korche tara apnar beauty in face dekhe e korche.. ,1.0
2507, Tomar heart ki khub shundor ,1.0
2508, Opsori k dakhchi mone hoy.... ,0.0
2509, Mim tumi khub khub nc ,1.0
2510, Sondorje to Ami more jai ,1.0
2511, Ami abar r 1 ta bar... ,0.0
2512, Tomar moto slim hole valo lagto. ,0.0
2513, ektu o tmr moto noi ,0.0
2514, Ekta golgal r ekta lomba ,0.0
2515, Tume sundor tai cathaki tomar pane ,0.0
2516, kalke rate sopne ase ki sorbonash tai na korle..... ,0.0
2517, Bangladesh er jonno mim e best ,1.0
2518, Wow... Suparb pic... Apu apnar moto cute mordan akta gf jodi amar hoto tahole ami onek happy hotam... Uff lovely  ,1.0
2519, Comment kre lv ki..reply a to dyna ,0.0
2520, tmk dakha na ami impressed. ,0.0
2521, apni khub sundor tai apnaka khub valobase .... ,1.0
2522, #BidyaSinhaSahaMim tmr agei ami ai pic ta amr cover phto te dici...... ,0.0
2523, Ohhhhh..kobe je 2may biye korte parbo god a jane..   ,0.0
2524, *566* ai rokom kichu ache ki ??? ,0.0
2525, Nothing to say just awesome? ,1.0
2526, Janu tumi na onek cute ,1.0
2527,ami 1 ta kotha bolbo ,0.0
2528, you are a mellow girl ,0.0
2529, Kisodin por bikini photo shoot korbe tarpor topless arpor nude din din dress aro choto hobe ,2.0
2530, api tumi amar age er hole tomar sathe love kortam...ami notun kore r na boli tumie jano j tumi koto sweet . kotto cute...luv u onnnnnnnkkkk...... ,1.0
2531, Bengali look a tomay aro besi valo lage. ,0.0
2532, Chenay jay na apu tmake ,0.0
2533, Platinum plus grahok hote gele koto taka khoros korte hoy ,0.0
2534, Tumi er theke onek sundor ,1.0
2535, Tomake ato sundor lackce kano. ,1.0
2536, Apu hajaro pic er vire ei pic tare harate di en na....ki jeno ache.... ....pic tar nam amr kache dushtomi lukochori khelche..... ,0.0
2537, sabbir vai ke 34 age uttara dekhlam.....so London gelo kobe?? ,0.0
2538, Hi ami Malaysia theKe ..Tania apu apnake dekhe mon ta vlo hoye gelo..sobai k tnx.. ,0.0
2539, Valobashar jonno on onto kal opekhkha korte hoy na ak muhurto valobashar jonno on onto jibon hoy....... ,0.0
2540, Apu apner lajuk mukh ta darun lage ,0.0
2541, Hi....Every one.tumder Jonne duwa kori aivabe proti ti din beasto somoy jeno anondhomoy howq. ...love u....all ,0.0
2542, Ok api ra vhira tora valo thakis tatata ,0.0
2543,Emon kore haso kn Tumi ,0.0
2544, sabbir vai ur bap beta douer upor natok ta amr onk favourite ,1.0
2545, miso bhai afni mim ke niye ekta dace denna bhai ,0.0
2546, mishu vai mim apu k jigges koren amar sathe prem korbe kina?khub valo lage mim apuk....... ,0.0
2547, Movie . r puro shooting e ki london a hoyese?? ,0.0
2548, Oi amre chinre ni be hoyta na chinte paros ami to chuto kalar bondo ,0.0
2549, Mim er jonu ami sobier nam debo ,0.0
2550, Ganer shilpi habib wahid na hole sob mati hoye jabe ,0.0
2551, miso vai u r Brilliant ,1.0
2552, Sabbir tui pokpok kom kor ,2.0
2553, misu vai apnar kache akta prosno chilo .  .  .  .  mithila apu ki apnar apon bhoon? ,0.0
2554, Mishu vai promotion er jonno 1din iub te asho ,0.0
2555, Mim apo k kichu bolte din ,0.0
2556, Mim ami tmr proti onek agei crush ,0.0
2557, Amr dekha sobse sundor naika holo mim ,1.0
2558, sobai ke valo lagce apu ,1.0
2559, viya ra kothay theke bolcen ,0.0
2560, Sabbir vai hero hote chai koto taka lagbe ,0.0
2561, Adda ta khub valo laglo .  carry on  ,0.0
2562, taniya apu akta gaan sunan ,0.0
2563, sabbir vai chup keno vai ,0.0
2564, Ami to tmr hero....agula kada????? ,0.0
2565, Mishu bhai apni ekta gan sunan ,0.0
2566, mishu vai dusto hasi dei kn ,0.0
2567, Apo beporwo mon gaan ta awesome ,0.0
2568, chobi ta na making korte tow yrs lagse ,0.0
2569, mishu bro  .  dari chara tomak oto ta valo dekhay na... ,2.0
2570, moviee ta kobe ashbe ami to mone korsi ata haraya geche ,0.0
2571, hero to boldar moto lage ,2.0
2572, Mim apu tomake Ami onek love ,0.0
2573, comment poro na kano apu ,0.0
2574, ami apner onk boro bokto ,0.0
2575, tomak amar khub valo lage ,0.0
2576, Amar bari apnar pasher grame ,0.0
2577, mishu vai u r rocks ,0.0
2578, Saber vai ak ta gan sunan ,0.0
2579, Movie te ki comedy ase ,0.0
2580, shobai ke onek valo lagce ,0.0
2581, na vai ami kintu chek khai nai .  .  .  .  . contunue e asi ,0.0
2582, mim apu ke onek sundor lukche ,1.0
2583, hero ta ke athel lagse ,0.0
2584, Mim k miss kori re ,0.0
2585, Tomader sobike khub valo lagteche ,1.0
2586, sabbir vaiya tmi jahatu aso so movie ta sobai e dakba asha kori ,1.0
2587, mim apu ki buba naki onar kono sound nei ,0.0
2588, mim tumi eto cute keno ,1.0
2589, mishu vi k khub valo lagse ,1.0
2590, mim apu tumi amak hi bole dao ,0.0
2591, sabbir vai borisal ar vasai ai gan ta apni aktu sunan ,0.0
2592, khuv shigroy gaan gulo youtube dekhte chai. ,0.0
2593, mim apo tomak sei lagce ,0.0
2594, Sabbir vai amar Salam niben ,0.0
2595, apu tomake onek valo lage .  ,0.0
2596, apu... apne amr onek Favourite.... ,0.0
2597, Hi Mim ami Raf ar boro kaku r maya bolchi .  amar vision valo lagchay ,0.0
2598, Tania tu Ki acting korchis Australia theke lubna ,0.0
2599, hi apu apnak amar khub valo lage ,0.0
2600, Tumi to comillar meye ami o comillar ,0.0
2601, mishu vai tmr kanamachi ta to osthir pls tomar vlo lagr akta natok er name bolo pls ami dekhbo ,0.0
2602, sess hote koto din laghte pare ,0.0
2603, ar akta gan ar dance hok na... ,0.0
2604, mim apu k khub valo lagse ,0.0
2605, slfy tay ami nai kno?? ,0.0
2606, Mover ta ki jante pari??? ,0.0
2607, amar deshi meye love you ,0.0
2608, Aktu nese dekhale valo hoto ,0.0
2609, mishu vaiya tomar new romantic akta natok er name bolo j ta tmr fav pls pls pls ,0.0
2610, apu ki sundor lagce apnake ,0.0
2611, Mim k aro kache dekhte chai ,0.0
2612, Ekon ki London e morning? But ekon mone hoi afternoon time ,0.0
2613, Kono movier copy kora hobe na tho????? ,2.0
2614, mim ke onek hot lagche ,2.0
2615, Koy ta gan ase movie te ,0.0
2616, Privacy na hole valo hoi ,0.0
2617, Ami apnar ekjon khub Big faan ,0.0
2618, Koob moja lagse live aaaa sobai k dekhe........ ,0.0
2619, mim apu ami tuma k onak like kore,0.0
2620, onek balo lagse sobai k dekhe ,1.0
2621, sabbir vai borishaler vhasay katha bollei valo lage ,0.0
2622, aponara sobay ki valo lagshi ,0.0
2623, Habib vai ar song chi ,0.0
2624, tania apu k dekhe valo laglo.... ,1.0
2625, Vai Amar phoner Sim ar Network Harai jai 2g 3G karone Akhon Ami ki korbo Bolben Plz......? ,0.0
2626,Ami 34 take Ricaz krci ,0.0
2627, notun gp kinci. kom rate ki vabe habe ,0.0
2628, 61takaye 28 dine koto mb .ofer ti active korbo kivabe ,0.0
2629, apnader ki kono video call ar offer nai ,0.0
2630, Vaiya . amar uthano sim ta ki notun sim er moto count hobe? ,0.0
2631, dide tomake onek nice lagce..........tumi eto sundor kano??????? ,0.0
2632, Khub valo lagche tumader deke ,0.0
2633, Tania apu amr khub favourite ,1.0
2634, sobay k dekhe valo lagche ,1.0
2635, I need tor motoi ami ekta bondhu chai jeet ganguly song code gp ,0.0
2636, Nice api onk valo laglo ,0.0
2637, New York a dekte chai ,0.0
2638, Hi apo tmi onek swite ,0.0
2639, Bay ay gan ta ke ,0.0
2640, chobi tar nam ki bolben ki ,0.0
2641, sabbir bhai plz kotha bolo ,0.0
2642, mim apu tomake amar khub valo lage ,1.0
2643, mir sabbir vai apnr kotha sunle amr amnity hasi pai... ,0.0
2644, tomadar mover akta gan gaw na plz ,0.0
2645, London a Khotay ???? Amra sobai ase upobok korte parlam. ,0.0
2646, Sabbir vai apni je akta natok er dance diyesen  . ,0.0
2647, Mim apneki ar natok korben na ? ,0.0
2648, misu vai apnar kache akta prosno chilo .  mithila apu ki apnar apon bhoon??? ,0.0
2649, Asif Tanvir dekh vai dekh tor crush  ,0.0
2650, Aj sara din ki korle shooting ? ,0.0
2651, Mim ke ki sexy lagbe??? ,2.0
2652, Hi appi apnar onk boro fan ,0.0
2653, France er Paris a asben naki apnara ,0.0
2654, New York a kono bangla movie er shooting hoi na keno?????? ,0.0
2655, Mim tomake bya korte chai jodi raji taku from france paris ,0.0
2656, sabbir vai wang er dialoge den na ekbar ,0.0
2657, Bidha Sinha Mim er satay amr movie korar onek eicha..but amr hero hoar moto face ta nei......... ,0.0
2658, ar akta gan abong dance ,0.0
2659, Apnader moroner kotha mone hoyna ,2.0
2660, Morle ara manush hobe tar age na ,2.0
2661, Ato fvrt ja bolar mto noy... ,0.0
2662, Tumi eto cute keno bolte paro....??? ,1.0
2663, Tumi ali  .  Tai onek din er pori jeno bristy alo .....,0.0
2664, tomar moto sundori . rupoboti prithibite ar 2nd kono meye nai#Bidya Sinha Mim* ,1.0
2665, Tumi Qatar ashchile tomeke khub kache theke dekhar suvaggo hoye chilo amar. ,0.0
2666, Ar wish korbo nah  .  Nill dress e onk sundor lagche ager theke  3 ,0.0
2667, apu ami bissas kori tmr til ta real....,0.0
2668,bt . others artist der til tao ki real naki???,0.0
2669, Appi tumi etttttto sundor keno. ,1.0
2670, sotti kotha bolte hoy na ,0.0
2671, didi tmr sb movie e family r sabai k neya dekha jai.  ,0.0
2672, ei page theke sob suna jay but mamun vai er page a suna jay na kno? ,0.0
2673,Tuma ka amar ato valo lage kano bolo? ,0.0
2674, Apu tumi Bpl a kon team er support koro ,0.0
2675, Apu tumar file ar kon shot ta tumar kache kub valo lagacha.......????? ,0.0
2676, didi vai tuma k sundor lager ,0.0
2677, apu apni ki amar chakma k chinen ,0.0
